"id","text"
"1090961_6","royal enfield stealth black price"
"775138_1","what is name of a korean karate uniform?"
"775138_2","what is name of a korean karate uniform?"
"775138_3","what is name of a korean karate uniform?"
"775138_4","what is name of a korean karate uniform?"
"775138_5","what is name of a korean karate uniform?"
"775138_6","what is name of a korean karate uniform?"
"775138_7","what is name of a korean karate uniform?"
"775138_8","what is name of a korean karate uniform?"
"775138_9","what is name of a korean karate uniform?"
"999641_1","where is volcano california located"
"999641_2","where is volcano california located"
"999641_3","where is volcano california located"
"999641_4","where is volcano california located"
"999641_5","where is volcano california located"
"999641_6","where is volcano california located"
"999641_7","where is volcano california located"
"999641_8","where is volcano california located"
"999641_9","where is volcano california located"
"932639_1","what's the official language of qatar?"
"932639_2","what's the official language of qatar?"
"932639_3","what's the official language of qatar?"
"932639_4","what's the official language of qatar?"
"932639_5","what's the official language of qatar?"
"932639_6","what's the official language of qatar?"
"932639_7","what's the official language of qatar?"
"1090886_1","saphenous neuropathy symptoms"
"1090886_2","saphenous neuropathy symptoms"
"1090886_3","saphenous neuropathy symptoms"
"1090886_4","saphenous neuropathy symptoms"
"1090886_5","saphenous neuropathy symptoms"
"1090886_6","saphenous neuropathy symptoms"
"1090886_7","saphenous neuropathy symptoms"
"917022_1","what vitamin is lacking in elderly women"
"917022_2","what vitamin is lacking in elderly women"
"917022_3","what vitamin is lacking in elderly women"
"917022_4","what vitamin is lacking in elderly women"
"917022_5","what vitamin is lacking in elderly women"
"917022_6","what vitamin is lacking in elderly women"
"193422_1","gas price in mount gilead oh"
"193422_2","gas price in mount gilead oh"
"193422_3","gas price in mount gilead oh"
"193422_4","gas price in mount gilead oh"
"193422_5","gas price in mount gilead oh"
"193422_6","gas price in mount gilead oh"
"193422_7","gas price in mount gilead oh"
"193422_8","gas price in mount gilead oh"
"193422_9","gas price in mount gilead oh"
"953332_1","when is the rainy season in costa rica"
"953332_2","when is the rainy season in costa rica"
"953332_3","when is the rainy season in costa rica"
"953332_4","when is the rainy season in costa rica"
"953332_5","when is the rainy season in costa rica"
"953332_6","when is the rainy season in costa rica"
"953332_7","when is the rainy season in costa rica"
"953332_8","when is the rainy season in costa rica"
"953332_9","when is the rainy season in costa rica"
"829087_1","what is the luling zip code"
"829087_2","what is the luling zip code"
"829087_3","what is the luling zip code"
"829087_4","what is the luling zip code"
"829087_5","what is the luling zip code"
"829087_6","what is the luling zip code"
"829087_7","what is the luling zip code"
"1077000_1","width of tissue paper rolls"
"1077000_2","width of tissue paper rolls"
"1077000_3","width of tissue paper rolls"
"1077000_4","width of tissue paper rolls"
"1077000_5","width of tissue paper rolls"
"1077000_6","width of tissue paper rolls"
"1077000_7","width of tissue paper rolls"
"1077000_8","width of tissue paper rolls"
"156052_1","do dry beans have a shelf life"
"156052_2","do dry beans have a shelf life"
"156052_3","do dry beans have a shelf life"
"156052_4","do dry beans have a shelf life"
"156052_5","do dry beans have a shelf life"
"156052_6","do dry beans have a shelf life"
"156052_7","do dry beans have a shelf life"
"156052_8","do dry beans have a shelf life"
"156052_9","do dry beans have a shelf life"
"1047556_1","who plays al on home improvement"
"1047556_2","who plays al on home improvement"
"1047556_3","who plays al on home improvement"
"1047556_4","who plays al on home improvement"
"1047556_5","who plays al on home improvement"
"1047556_6","who plays al on home improvement"
"49943_1","benefit administrative systems insurance"
"49943_2","benefit administrative systems insurance"
"49943_3","benefit administrative systems insurance"
"49943_4","benefit administrative systems insurance"
"49943_5","benefit administrative systems insurance"
"49943_6","benefit administrative systems insurance"
"49943_7","benefit administrative systems insurance"
"49943_8","benefit administrative systems insurance"
"49943_9","benefit administrative systems insurance"
"1027865_1","who founded general electric company"
"1027865_2","who founded general electric company"
"1027865_3","who founded general electric company"
"1027865_4","who founded general electric company"
"1027865_5","who founded general electric company"
"1027865_6","who founded general electric company"
"1027865_7","who founded general electric company"
"1027865_8","who founded general electric company"
"243416_1","how long can you lock rates in for"
"243416_2","how long can you lock rates in for"
"243416_3","how long can you lock rates in for"
"243416_4","how long can you lock rates in for"
"243416_5","how long can you lock rates in for"
"243416_6","how long can you lock rates in for"
"243416_7","how long can you lock rates in for"
"1090742_1","sherwin williams phone number"
"1090742_2","sherwin williams phone number"
"1090742_3","sherwin williams phone number"
"1090742_4","sherwin williams phone number"
"1090742_5","sherwin williams phone number"
"1090742_6","sherwin williams phone number"
"1090742_7","sherwin williams phone number"
"1090742_8","sherwin williams phone number"
"1090742_9","sherwin williams phone number"
"993501_1","where is stanton michigan"
"993501_2","where is stanton michigan"
"993501_3","where is stanton michigan"
"993501_4","where is stanton michigan"
"993501_5","where is stanton michigan"
"993501_6","where is stanton michigan"
"993501_7","where is stanton michigan"
"993501_8","where is stanton michigan"
"1090730_1","shopko kennewick address"
"1090730_2","shopko kennewick address"
"1090730_3","shopko kennewick address"
"1090730_4","shopko kennewick address"
"1090730_5","shopko kennewick address"
"1090730_6","shopko kennewick address"
"1090730_7","shopko kennewick address"
"1090730_8","shopko kennewick address"
"775297_1","what is narrow broadband access"
"775297_2","what is narrow broadband access"
"775297_3","what is narrow broadband access"
"775297_4","what is narrow broadband access"
"775297_5","what is narrow broadband access"
"775297_6","what is narrow broadband access"
"775297_7","what is narrow broadband access"
"775297_8","what is narrow broadband access"
"775297_9","what is narrow broadband access"
"995212_1","where is the cumberland river"
"995212_2","where is the cumberland river"
"995212_3","where is the cumberland river"
"995212_4","where is the cumberland river"
"995212_5","where is the cumberland river"
"995212_6","where is the cumberland river"
"995212_7","where is the cumberland river"
"995212_8","where is the cumberland river"
"888934_1","what production is pizza"
"888934_2","what production is pizza"
"888934_3","what production is pizza"
"888934_4","what production is pizza"
"888934_5","what production is pizza"
"888934_6","what production is pizza"
"888934_7","what production is pizza"
"1078752_1","withdrawal symptoms of amitriptyline"
"1078752_2","withdrawal symptoms of amitriptyline"
"1078752_3","withdrawal symptoms of amitriptyline"
"1078752_4","withdrawal symptoms of amitriptyline"
"1078752_5","withdrawal symptoms of amitriptyline"
"1078752_6","withdrawal symptoms of amitriptyline"
"1078752_7","withdrawal symptoms of amitriptyline"
"1016547_1","which organ system makes red blood cells"
"1016547_2","which organ system makes red blood cells"
"1016547_3","which organ system makes red blood cells"
"1016547_4","which organ system makes red blood cells"
"1016547_5","which organ system makes red blood cells"
"1016547_6","which organ system makes red blood cells"
"1090701_1","side effects for diclofenac topical"
"1090701_2","side effects for diclofenac topical"
"1090701_3","side effects for diclofenac topical"
"1090701_4","side effects for diclofenac topical"
"1090701_5","side effects for diclofenac topical"
"1090701_6","side effects for diclofenac topical"
"938359_1","when did eritrea gain independence"
"938359_2","when did eritrea gain independence"
"938359_3","when did eritrea gain independence"
"938359_4","when did eritrea gain independence"
"938359_5","when did eritrea gain independence"
"938359_6","when did eritrea gain independence"
"938359_7","when did eritrea gain independence"
"938359_8","when did eritrea gain independence"
"938359_9","when did eritrea gain independence"
